,index,ticker,activity_domain,market_cap,net_revenue_y1,net_revenue_y2,net_revenue_y3,net_revenue_y4,net_income_y1,net_income_y2,net_income_y3,net_income_y4,earnings_per_share_y0,earnings_per_share_y1,earnings_per_share_y2,earnings_per_share_y3,earnings_per_share_y4,forward_earnings_per_share,price_earnings_ratio,forward_price_earnings_ratio,projected_earnings_growth,free_cash_flow,return_on_equity_y0,return_on_equity_y1,return_on_equity_y2,return_on_equity_y3,return_on_equity_y4,dividend_payout_ratio,price_to_free_cash_flow,stock_price,debt_to_equity_ratio_y1,debt_to_equity_ratio_y2,debt_to_equity_ratio_y3,return_on_assets_y1,return_on_assets_y2,return_on_assets_y3,return_on_assets_y4,return_on_investments_y1,return_on_investments_y2,return_on_investments_y3,return_on_investments_y4,price_to_earnings_growth,price_to_book_ratio
45,58,BKR,Energy,35918245888,21156000000.0,20536000000.0,20705000000.0,23838000000.0,-601000000.0,-219000000.0,-9940000000.0,128000000.0,1.15,-0.61,-0.27,-14.73,0.23,2.03,30.72174,17.403942,15.133862608695654,1971750016,0.07737,-0.041376936316695354,-0.013077749910426371,-0.5448963929393706,0.0037102524710861183,0.6522,18.49040731654291,36.11,0.45831325301204817,0.40170787053624746,0.418429996710887,-0.017582867675024136,-0.006195541473350685,-0.26137260057849065,0.002398396072626431,-0.0006332127114456773,-0.0005377326352425979,-0.0068557090614797846,8.164518161939316e-05,0.55,2.3570619
46,59,BALL,Consumer Cyclical,17882052608,15349000000.0,13811000000.0,11781000000.0,11474000000.0,719000000.0,878000000.0,585000000.0,566000000.0,1.44,2.27,2.69,1.79,1.71,3.39,39.479164,16.76991,11.645770833333334,-235624992,0.21591999,0.2038559682449674,0.23826322930800542,0.17530716212166617,0.1874792977807221,0.31870002,-73.74273574511146,55.24,2.537000283527077,2.0995929443690637,2.3374288282888824,0.036114320156713044,0.04453687734604849,0.03205128205128205,0.0326036866359447,3.7253886010362693,4.771739130434782,1.8224299065420562,1.9450171821305842,5.94,4.6674876
47,63,BDX,Healthcare,78737481728,18870000000.0,20248000000.0,17117000000.0,17290000000.0,1779000000.0,2092000000.0,874000000.0,1220000000.0,5.44,5.93,6.92,2.75,3.96,13.54,50.9614,20.47489,3.7637665441176464,1928499968,0.06471,0.07031342634678471,0.08835578831777674,0.03676130389064143,0.05760967086933938,0.65099996,41.46162640861397,281.53,0.634955140113039,0.7437597668623559,0.7541955835962145,0.03360788906940718,0.03883711432072179,0.016181589276457083,0.0235330427066857,0.0011733729071059036,0.003482199617173701,0.0004545848729860461,0.0006710283097086105,2.4,3.1008682
48,64,WRB,Financial Services,16305976320,11217429000.0,9481191000.0,8098562000.0,7932911000.0,1381062000.0,1022490000.0,530670000.0,681944000.0,4.54,4.99,3.69,1.89,2.386667,5.68,13.947137,11.147887,2.4554817180616744,2482016000,0.18801,0.20465234964729062,0.15368830744455406,0.08408915380327255,0.11225528355099533,0.090299994,6.511548039142374,62.76,0.42042892969699774,0.49106607519512596,0.4318522431855729,0.040786094981737006,0.031866758310853935,0.01855041122402826,0.025595204941346136,0.07004254551280481,0.05460991794172058,0.035082119740913124,0.04527462109266856,1.49,2.3675454
49,69,BIIB,Healthcare,38944280576,10173400000.0,10981700000.0,13444600000.0,14377900000.0,3046900000.0,1556100000.0,4000600000.0,5888500000.0,20.95,20.96,10.44,24.86,31.47,16.87,12.842958,15.949021,0.761289785202864,1707049984,0.2025,0.22757760449344208,0.14198381342554997,0.37437418702800834,0.4414465743565908,0.0,23.002874870710293,271.29,0.49400973977473034,0.6937689900270992,0.7325591188553354,0.1240892559694715,0.06517068512771544,0.16250116780197327,0.21621631545514297,1.3633272182200546,0.5495673671199011,0.7936753561083998,0.9992363821483116,5.29,2.6930237
50,70,BLK,Financial Services,104133296128,17873000000.0,19374000000.0,16205000000.0,14539000000.0,5178000000.0,5901000000.0,4932000000.0,4476000000.0,34.32,34.31,38.76,32.13,28.57524,40.52,20.309149,17.20163,0.5012129953379953,3884375040,0.13453001,0.13718736752861382,0.15655426737059933,0.13978403197007058,0.13342474736936238,0.5771,26.619017199739808,692.09,0.2249099194573972,0.24720770434828748,0.20587818496159624,0.04402013126126433,0.038657565117132225,0.02786724073634607,0.0265445789991816,0.6935440664345031,0.8125860644450564,0.712819771643301,0.8154490799781381,1.99,2.7249413
51,74,BWA,Consumer Cyclical,9719448576,15801000000.0,14838000000.0,10165000000.0,10168000000.0,944000000.0,537000000.0,500000000.0,746000000.0,4.08,4.01,2.25,2.35,3.63,4.36,10.164216,9.511468,2.331242156862745,518249984,0.13684,0.13067552602436322,0.07728842832469776,0.07743534148985597,0.15852103697407566,0.16790001,19.14328809966736,42.33,0.5852713178294574,0.622769142199194,0.5864952764441691,0.05554901730022361,0.03239819004524887,0.03118373456405139,0.07689136260564831,1.1668726823238567,1.2546728971962617,0.6501950585175552,2.3607594936708862,1.0,1.2909753
52,76,BSX,Healthcare,73121423360,12682000000.0,11888000000.0,9913000000.0,10735000000.0,698000000.0,1041000000.0,-140000000.0,4700000000.0,0.59,0.45,0.69,-0.08,3.38,2.24,86.20339,22.705357,38.48365593220339,1685624960,0.05104,0.03971776487993627,0.06262407507670095,-0.00913420760749005,0.3386899185702962,0.0,43.54999605966917,51.06,0.5281666097644248,0.5685495999518739,0.6223657597703399,0.021497428316240106,0.03230010239225542,-0.004548851415017708,0.153770652707345,1.714987714987715,2.5266990291262137,-0.15250544662309368,10.262008733624453,2.0,4.0815344
53,77,BMY,Healthcare,128761102336,46159000000.0,46385000000.0,42518000000.0,26145000000.0,6327000000.0,6994000000.0,-9015000000.0,3439000000.0,3.43,2.97,3.24849,-3.99,2.02,7.86,17.868805,7.79771,2.273384839650146,12643624960,0.24662,0.20369595312449695,0.19456963222611695,-0.23835333932631803,0.06664987015000581,0.5984,10.072548838854518,60.62,1.310872154792183,1.2684582429199354,1.3662154301729152,0.06534806858087172,0.06398082587774667,-0.07608814915471679,0.026465246567752263,2.8930041152263373,2.5779579800958348,-1.9993346640053227,4.4837027379400265,3.59,4.004574
54,78,AVGO,Technology,347852177408,33203000000.0,27450000000.0,23888000000.0,22597000000.0,11495000000.0,6736000000.0,2960000000.0,2724000000.0,31.92,27.371401,15.66075,6.60345,6.77,45.13,26.406643,18.677155,0.5851239035087719,13667375104,0.63668996,0.5061869743273592,0.26955860578654606,0.12384419061963935,0.10909090909090909,0.5457,25.687705252298898,850.73,1.7400590074419833,1.589899555804554,1.7180034308187941,0.15693047004054664,0.08913590048961229,0.038981733896988134,0.040359741010178835,0.0062279968980253776,0.009158381906495042,0.0014465617429055343,0.001087715750462782,1.91,15.856802
55,80,BRO,Financial Services,19979884544,3573400000.0,3047500000.0,2606100000.0,2384700000.0,671800000.0,587100000.0,480500000.0,398500000.0,2.58,2.38,2.08,1.7,1.42,2.91,27.302328,24.206186,9.382242635658914,732812480,0.15652001,0.14583423783267485,0.13988896566513379,0.12798998455063662,0.11894457212786914,0.1734,27.342072776926504,70.64,0.898276386054791,0.5248874169029522,0.6043364764796761,0.04807671664221562,0.05993629662902995,0.05358835666090448,0.05227737839114236,29.991071428571427,18.938709677419354,19.22,14.543795620437956,2.02,3.938276
56,82,BG,Consumer Defensive,16890302464,67232000000.0,59152000000.0,41404000000.0,41140000000.0,1610000000.0,2078000000.0,1145000000.0,-1280000000.0,10.18,10.739925,14.5,7.97,-9.34,11.73,11.015717,9.560102,0.9391062868369352,2023874944,0.19567,0.16171153073523503,0.2655591054313099,0.1845286059629331,-0.21227197346600332,0.19319999,8.387202307298292,112.7,0.5647850542386501,0.8715654952076677,1.3060435132957293,0.06550040683482507,0.0873623139661986,0.04840414288733883,-0.06994917755068583,1.5909090909090908,2.7198952879581153,1.814580031695721,-1.5477629987908101,-1.12,1.5007226
57,83,CHRW,Industrials,11229377536,24696625000.0,23102138000.0,16207106000.0,15309508000.0,940524000.0,844245000.0,506421000.0,576968000.0,6.31,7.48,6.37,3.74,4.21,4.34,15.283677,22.221197,3.5215843106180666,1710180224,0.31053,0.6949229434721764,0.41754330260038164,0.26938247267322823,0.34533886384993384,0.53360003,6.6696856155436395,97.96,1.7445911179218307,1.1010888584889518,0.7596265398820065,0.15795010348364716,0.12012401054507953,0.09844393496593677,0.12431815145677927,0.007049391790514685,0.013290287057069222,0.0032211246614754596,0.003293320008381104,-27.87,8.082467
58,84,CDNS,Technology,61318545408,3561718000.0,2988244000.0,2682891000.0,2336319000.0,848952000.0,695955000.0,590644000.0,988979000.0,3.22,3.13,2.54,2.16,3.62,5.84,70.065216,38.631847,11.99746801242236,989217152,0.32152998,0.3092594002505544,0.25393561805029785,0.23691926813203915,0.4702942706574844,0.0,61.90176795964007,225.3,0.2725126433775222,0.126825690751366,0.1391056943832736,0.16525993119425447,0.15866565411979439,0.14950041574016304,0.2945822814973676,7.0747768694217354,5.458427777037043,4.466927835675283,7.155521951784215,2.51,21.083076
59,86,CPT,Real Estate,11498266624,1422756000.0,1143585000.0,1043837000.0,1028461000.0,653613000.0,303907000.0,123911000.0,219623000.0,5.67,6.07,2.97,1.24,2.23,1.77,18.994709,60.847458,10.731474074074075,712725632,0.0424,0.13107335229073,0.07240207838493957,0.035969351839891084,0.06052412926445806,2.0638,16.2736166053868,108.64,0.7381579105686817,0.7553006677800305,0.9192198333480894,0.07007049255810638,0.038098938118419655,0.017212366466674595,0.03254395344508946,0.0023810330457626158,0.0031666804195577113,0.0004523295640024652,0.0010454043370189319,2.57,2.3826907
60,92,CARR,Industrials,46250029056,20421000000.0,20613000000.0,17456000000.0,18608000000.0,3534000000.0,1664000000.0,1982000000.0,2116000000.0,2.96,4.19,1.92,2.29,2.442788,2.86,18.716217,19.37063,6.544131756756756,1486125056,0.29188,0.45552977571539055,0.24589921678735038,0.3170185540626999,0.15004963834917032,0.2798,31.5481545710242,56.16,1.2079144109306523,1.5107137579429584,1.7642354446577095,0.1354749674154719,0.06357939782974172,0.07898617144223488,0.09443898955636883,3.078397212543554,1.0445699937225361,1.3099801718440185,1.2167912593444508,2.34,5.819328
61,95,CBOE,Financial Services,15662958592,3958500000.0,3494800000.0,3427100000.0,2496100000.0,235000000.0,529000000.0,468200000.0,374900000.0,2.8,2.2,4.93,4.28,3.35,7.63,52.985714,19.444298,6.944392142857144,698262528,0.18801,0.06781519637549419,0.14674877940523745,0.1398071008390815,0.1117236857789963,0.32840002,22.101726358141335,146.18,0.5400109658615415,0.39627718597425654,0.3989369643763624,0.03357670491077169,0.07762858610316238,0.07184838486917824,0.07330999824009073,0.9281200631911533,2.1521562245728236,10.964871194379391,6.125816993464053,4.26,4.272057
62,96,CBRE,Real Estate,26203138048,30828246000.0,27746036000.0,23826195000.0,23894091000.0,1407370000.0,1836574000.0,751989000.0,1282357000.0,3.53,4.36,5.48,2.24,3.82,5.33,23.881021,15.816136,4.48049178470255,386958752,0.09770001,0.17920808305021357,0.21535324071582337,0.10623825463817292,0.20574685773870138,0.0,67.53886409060983,84.08,0.44468516502609806,0.492159007189448,0.5787146565444994,0.06860738613205258,0.08320269775179649,0.041686514708597855,0.07917154302510138,1.0680463381409344,1.5354840112098775,0.8796571626430341,3.005211958444943,1.81,3.1590784
63,97,CDW,Technology,27315935232,23748700000.0,20820800000.0,18467500000.0,18032400000.0,1114500000.0,988600000.0,788500000.0,736800000.0,7.98,8.24,7.14,5.53,5.08,10.64,25.39599,19.046991,2.3868409774436086,863487488,0.79260004,0.6951287968564835,1.400878560294743,0.6078945339603732,0.767260231177757,0.2888,31.46740783199397,201.59,3.8033431048462547,9.979736431911578,3.1579677742656695,0.08487225374100446,0.07489734381865842,0.08437938082549466,0.09210690801810135,0.005142681627460469,0.0282085782852213,0.006515986445295546,-0.0006970103813913366,3.23,16.833626
64,98,CE,Basic Materials,13810635776,9673000000.0,8537000000.0,5655000000.0,6297000000.0,1894000000.0,1890000000.0,1985000000.0,852000000.0,13.66,17.48,16.99,16.85,6.88,13.08,9.293558,9.705657,0.7105166178623719,-390249984,0.22629,0.33599432322157174,0.45118166626879924,0.5629608621667612,0.33984842441164737,0.23879999,-35.19406934812328,126.25,2.668618059251375,0.9947481499164479,1.1148610323312536,0.07209196102314251,0.15782881002087681,0.18195984966541387,0.0899113550021106,1.783427495291902,2.296476306196841,2.4207317073170733,0.8738461538461538,5.94,2.4569857
65,99,CNC,Healthcare,36081561600,144547000000.0,125982000000.0,111115000000.0,74639000000.0,1202000000.0,1347000000.0,1808000000.0,1321000000.0,2.65,2.09,2.31,3.17,3.19,6.69,24.81132,9.828101,3.708717358490566,7078750208,0.10338,0.04996466724861787,0.0502705728680724,0.07015093314709192,0.10525057764321567,0.0,5.1010419520654455,65.8,0.7490543293012428,0.7030416122410897,0.6510301478291235,0.015636789384675425,0.017186602870813396,0.026310045256770324,0.032224227935795484,0.0818578044129665,0.09591967528305917,0.1406675484322726,0.17118051056109887,0.96,1.3984601
66,100,CNP,Utilities,18142083072,9321000000.0,8352000000.0,7418000000.0,7564000000.0,1057000000.0,1486000000.0,-773000000.0,791000000.0,1.26,1.6,2.35,-1.79,1.34,1.62,22.817461,17.746914,14.08485238095238,-1930000000,0.076409996,0.10522648083623694,0.1578332448220924,-0.09259702922855774,0.0946285440842206,0.6435,-9.47851320107772,28.99,1.6780487804878048,1.710355815188529,1.6099664590321034,0.027421781767239143,0.03943841397064678,-0.023094619222610618,0.02226350305384334,0.0011589158234412379,0.004725797257548471,-0.001048509214739244,0.0003886834293130144,-18.19,1.8946884
67,102,CF,Basic Materials,15592200192,11186000000.0,6538000000.0,4124000000.0,4590000000.0,3346000000.0,917000000.0,317000000.0,493000000.0,15.02,16.45,4.27,1.48,2.24,6.78,5.3235683,11.7935095,0.7851870505992011,2592375040,0.34963,0.6624430805781033,0.28602620087336245,0.10848733744010951,0.17017604418363824,0.1317,6.22525666656627,82.76,0.6384874282320333,1.1590767311291328,1.445242984257358,0.25133328325696686,0.0741010101010101,0.026366131581136154,0.040502793296089384,45.21621621621622,11.182926829268293,3.9625,5.6022727272727275,-0.3,2.6579795
68,103,CRL,Healthcare,11137910784,3976060000.0,3540160000.0,2923933000.0,2621226000.0,486226000.0,390982000.0,364304000.0,252019000.0,9.72,9.57,7.77,7.35,5.17,11.83,22.38786,18.39476,1.8924650205761318,258573248,0.17206,0.1633663083574097,0.15424448284296322,0.17228017376319515,0.15417928965412606,0.0,42.716212544926535,215.8,1.0406488877271156,1.151691638854041,1.0098259625215524,0.06395379578758795,0.05566141043111533,0.0663476985541897,0.05370344720304979,1.560407186089948,1.941783543247646,1.6424591080413338,2.049284837248636,3.01,3.5828834
69,105,CHTR,Communication Services,64489771008,54022000000.0,51682000000.0,48097000000.0,45764000000.0,5055000000.0,4654000000.0,3222000000.0,1668000000.0,30.88,31.3,25.34,15.85,7.6,39.09,13.869495,10.956511,0.35480929404145084,3434625024,0.38838002,0.5543370983660489,0.3312455516014235,0.13534971644612476,0.053044999204961044,0.0,18.41073600982417,419.95,10.703256936067552,6.516797153024911,3.476244486452426,0.03497713166762384,0.032661711967773406,0.022343037044228395,0.0112559721434934,0.003247368864258658,0.007416516533932674,0.0014702364904785523,0.00016459582834662943,0.68,6.1283216
70,106,CVX,Energy,300663635968,235717000000.0,155606000000.0,94471000000.0,139865000000.0,35465000000.0,15625000000.0,-5543000000.0,2924000000.0,18.52,18.36,8.15,-2.96,1.55,14.02,8.684125,11.471469,0.6194097732181426,23395500032,0.19263001,0.22265541618010823,0.11235591477489268,-0.04209191422149323,0.020275564616227384,0.3716,12.773835739072782,159.86,0.14652628671161838,0.22556753219671094,0.33651509628819637,0.13761645887415652,0.06523055085895589,-0.02311605988573335,0.012315312431558199,0.7839648083469649,0.3839443679968547,-0.14193895319061764,0.07557899090157155,-1.57,1.8967816
71,107,CMG,Consumer Cyclical,50922770432,8634652000.0,7547061000.0,5984634000.0,5586369000.0,899101000.0,652984000.0,355766000.0,350158000.0,37.03,32.28,23.21,12.74,12.62,52.52,49.84364,35.142994,0.9490411558196057,996574144,0.45286998,0.37968423448589816,0.2842306041593576,0.176110012449663,0.20805263852133005,0.0,51.23237091128064,1850.57,1.575749053113082,1.5323208149826715,1.5627925856440288,0.12978714988832918,0.09814942466193233,0.059463844933958405,0.06859650621282277,2.3169421860303308,2.3804513854712352,3.476721913845673,,1.72,18.4085
72,108,CB,Financial Services,83501621248,43124000000.0,40963000000.0,35994000000.0,34230000000.0,5313000000.0,8539000000.0,3533000000.0,4454000000.0,13.92,12.66,20.017694,7.82,9.77,20.69,14.483477,9.744321,0.7000230603448275,-1893374976,0.11201,0.10512465373961219,0.14299829185785579,0.05943708887804714,0.08049737037103974,0.2386,-43.966969915208175,201.0,0.2943609022556391,0.27075727635060454,0.2514762537642368,0.02668186657560113,0.04268347546162536,0.018519295082139075,0.025171948028461143,0.05171708912510221,0.07471737076056141,0.031117609237517285,0.042620378167342876,0.87,1.5659516
73,109,CHD,Consumer Defensive,23351273472,5375600000.0,5190100000.0,4895800000.0,4357700000.0,413900000.0,827500000.0,785900000.0,615900000.0,1.67,1.7,3.38,3.18,2.5,3.43,57.215572,27.857143,16.68092395209581,686899968,0.1197,0.11859938680191409,0.25593838921192624,0.26019732485763475,0.2308643826373791,0.5912,34.1557115926376,96.05,0.7660677956388435,0.79268217246072,0.7164282876440207,0.049594996165644174,0.10348277371349966,0.10599500977813743,0.09251359389551476,32.59055118110236,90.93406593406593,86.36263736263736,63.49484536082474,4.24,6.01019
74,110,CI,Healthcare,85480382464,180642000000.0,174272000000.0,160577000000.0,153743000000.0,6668000000.0,5365000000.0,8458000000.0,5104000000.0,21.81,21.54,15.87,23.17,13.58,28.18,13.246676,10.252307,0.4700736817973407,13916250112,0.14821,0.1486004635407381,0.11387756834776702,0.1680809204904513,0.11257664652168159,0.2152,6.130155255433224,288.33,0.6929265466215011,0.7146799116997793,0.6541801633512847,0.04632743239863269,0.034637708294326906,0.05440942805128304,0.032765416565023686,7.367955801104972,5.831521739130435,6.354620586025545,5.447171824973319,1.07,1.879872
75,111,CINF,Financial Services,16906685440,6557000000.0,9630000000.0,7536000000.0,7924000000.0,-486000000.0,2946000000.0,1216000000.0,1997000000.0,0.02,-3.06,18.29,7.55,12.24,6.15,5377.0,17.48618,874.3090000000001,1067124992,0.12575,-0.04614946348874751,0.22479969477298742,0.11270738715358235,0.20245336577453366,0.3384,16.000846376129104,108.61,0.08460734972937042,0.06844715757344524,0.08332560941699879,-0.016343825665859565,0.09386051550004779,0.044150751579406,0.07859729219143577,-0.022118053975333365,0.1210502527016477,0.057374728696800985,0.10267352185089974,1.32,1.5287728
76,117,CME,Financial Services,73670254592,5019400000.0,4689700000.0,4883600000.0,4868000000.0,2691000000.0,2636400000.0,2105200000.0,2116500000.0,7.87,7.41,7.3,5.88,5.93,9.22,26.022873,22.212582,2.8224373570520966,2208624896,0.10673001,0.1001164490842191,0.09622143631406642,0.07998510632639182,0.08100226186330078,1.0636001,33.635563733208954,206.52,0.12792285341180934,0.12573678889606668,0.13084396217310856,0.015449916377542906,0.013397682593227066,0.0168875882804052,0.028139221674313604,0.0008248913108817844,0.0023495758533126614,0.0008889698559338311,0.0007280453847837809,2.64,2.6428876
77,118,CMS,Utilities,16743970816,8596000000.0,7329000000.0,6680000000.0,6845000000.0,837000000.0,1353000000.0,755000000.0,680000000.0,2.33,2.85,4.66,2.65,2.4,3.36,24.639486,17.08631,7.33318025751073,-1632999936,0.093430005,0.11931575196008554,0.2040416226813452,0.137372634643377,0.13551215623754484,0.758,-10.287438002691998,57.6,2.0397719173200284,1.8811642286231338,2.7649199417758368,0.026696009951200843,0.047055959378151845,0.0254500101125868,0.02533815255058315,11.788732394366198,19.056338028169016,10.785714285714286,9.577464788732394,2.37,2.4197083
